no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value,loan_status
0, Not Graduate, Yes,14.77102238760702,15.607270193858982,8,5.948034989180646,16.432906463791053,0
4, Not Graduate, No,15.732433317205148,16.648723960844016,2,6.620073206530356,17.881112668473378,1
0, Graduate, Yes,15.483217567201578,16.176364653421913,2,6.720220155135295,17.453096744006448,1
5, Not Graduate, No,16.08763654656639,17.426428497635523,14,6.131226489483141,18.132998684833918,0
2, Not Graduate, Yes,15.29711532616119,16.636889503897294,4,5.730099782973574,17.385043282614657,1
4, Not Graduate, Yes,15.775605482856605,16.780783675579947,16,5.8971538676367405,17.667783580218067,0
3, Not Graduate, No,16.012735246411598,17.10017416082366,14,6.459904454377535,17.54840692141843,1
0, Not Graduate, No,15.830413711839864,16.716932206992077,6,6.663132695990803,17.583663216067407,1
1, Graduate, No,15.341567078850604,16.630919337267223,16,6.0112671744041615,17.26866771020271,0
2, Graduate, No,15.46416937585933,16.54987813231892,8,6.490723534502507,17.022313842084035,1
3, Not Graduate, No,16.066802461833923,16.915602891887552,8,6.349138991379798,17.68462608325797,1
0, Graduate, No,14.508658238524095,15.363073279446223,6,6.666956792429207,16.388122864507256,1
0, Graduate, Yes,15.123843647884687,16.266515742283485,10,6.617402977974478,16.648723960844016,1
1, Graduate, No,14.80876270134486,16.118095750958314,2,6.371611847231857,16.8261314932731,1
1, Not Graduate, No,16.001561947061912,16.993564429978885,6,5.942799375126701,17.8947414992968,0
3, Graduate, No,13.122365377402328,14.508658238524095,12,6.792344427470809,15.123843647884687,1
1, Not Graduate, No,14.845130332288226,16.02378508137718,12,6.07993319509559,16.5563506464056,0
1, Not Graduate, No,16.001561947061912,17.1618997383427,6,6.565264970035361,17.929657763822423,1
0, Graduate, Yes,15.068273812173887,16.176364653421913,4,5.966146739123692,17.022313842084035,1
4, Graduate, Yes,15.607270193858982,16.648723960844016,12,6.410174881966167,17.61099976960838,1
4, Graduate, No,15.64006001130563,16.666217117271472,6,6.731018100482083,17.63541829641444,1
0, Not Graduate, No,15.843658936835498,17.0926553286923,6,6.246106765481563,17.667783580218067,0
3, Not Graduate, Yes,13.710151153416941,14.648420115681892,6,6.617402977974478,15.404745967162468,1
3, Graduate, Yes,15.039286283703994,15.955576839107596,6,6.371611847231857,16.780783675579947,1
0, Graduate, No,15.816990693309524,16.997722439954657,16,6.659293919683638,17.439851517607305,1
1, Graduate, No,14.845130332288226,15.747032114495013,14,6.317164686747284,16.60667572712668,1
2, Not Graduate, No,15.404745967162468,16.636889503897294,10,6.175867270105761,17.088874605995333,0
4, Graduate, No,15.250595321348806,16.496532155171714,6,5.783825182329737,17.10763688174679,0
4, Not Graduate, Yes,14.914123179965662,16.204273438942487,2,6.668228248417403,16.91108821173685,1
2, Graduate, No,15.943742382861155,17.284366619252893,20,5.796057750765372,17.695010392348017,0
5, Graduate, No,15.201805169084134,16.056220353623207,4,6.584791392385716,16.475770165160203,1
1, Graduate, No,16.02378508137718,17.220035762941695,14,6.792344427470809,18.066858883241053,1
0, Graduate, No,14.45736497045232,15.732433317205148,4,6.663132695990803,16.195056784687036,1
2, Graduate, Yes,16.056220353623207,17.434503911423697,14,5.950642552587727,17.8845373292961,0
4, Graduate, Yes,16.077273760604726,16.86478364583966,6,6.697034247666484,18.049617077054286,1
1, Not Graduate, Yes,15.978833698567334,17.11134746100564,10,6.576469569048224,17.921454272504192,1
1, Graduate, No,16.066802461833923,16.951004817371683,10,6.4425401664681985,18.07536957278824,1
2, Graduate, Yes,15.894952224644102,17.1618997383427,10,6.410174881966167,17.837284445272687,1
4, Not Graduate, Yes,15.46416937585933,16.249124001084017,10,6.008813185442595,17.344807971579257,0
5, Graduate, Yes,13.815511557963774,14.77102238760702,8,6.499787040655854,15.687312888712007,1
2, Graduate, No,13.592368256649284,14.978661680269907,8,5.762051382780177,15.250595321348806,0
4, Not Graduate, Yes,15.623799493077952,16.341239282272525,14,6.760414691083428,17.541204009297314,1
1, Graduate, Yes,15.009433329466965,16.176364653421913,14,6.610696044717759,16.440179222591198,1
2, Not Graduate, Yes,15.319588176962746,16.341239282272525,12,6.037870919922137,16.87890152672105,0
4, Not Graduate, Yes,15.068273812173887,16.300417291085605,8,5.752572638825633,16.955343218782065,0
1, Graduate, Yes,16.066802461833923,17.233237274364523,18,6.2166061010848646,17.236510599602347,0
4, Graduate, No,13.45883704259595,14.603968372873895,6,6.523562306149512,15.009433329466965,1
3, Not Graduate, No,15.501909696719672,16.780783675579947,20,6.595780513961311,17.536373082144337,1
4, Not Graduate, No,15.555976908243359,16.40327466837995,2,5.811140992976701,17.293669011626754,0
1, Not Graduate, No,15.931766193248746,16.83104550783405,14,5.855071922202427,17.76482936740394,0
0, Not Graduate, Yes,15.341567078850604,16.51013780630191,6,6.073044534100405,17.356469910987094,0
5, Not Graduate, Yes,14.648420115681892,15.424948670398354,10,6.068425588244111,16.562781536322326,0
4, Graduate, Yes,15.702580358511794,16.749367480991666,10,5.869296913133774,17.770593072009955,0
2, Graduate, Yes,15.096444681204078,16.034714150714915,18,6.55250788703459,16.83104550783405,1
3, Graduate, No,13.710151153416941,14.845130332288226,10,6.329720905522696,15.64006001130563,1
4, Not Graduate, Yes,13.592368256649284,14.690979711984754,2,6.135564891081739,15.46416937585933,1
5, Graduate, No,15.775605482856605,17.11134746100564,20,6.385194398997726,17.565014657424058,1
0, Graduate, Yes,14.690979711984754,15.59046307836746,10,6.478509642208569,16.612791953770035,1
4, Not Graduate, No,15.717618233614914,16.410765339548004,10,6.07993319509559,17.385043282614657,0
3, Graduate, No,15.623799493077952,16.845644306544774,4,6.705639094860003,17.73550175288287,1
1, Not Graduate, No,12.611541086966115,13.910821646859095,12,6.095824562432225,14.690979711984754,0
1, Graduate, Yes,15.64006001130563,16.796129244469636,18,6.710523109452428,17.36799741582595,1
3, Not Graduate, Yes,16.02378508137718,17.19309810811699,2,6.2324480165505225,18.029118555806093,1
3, Graduate, No,14.220976332738882,14.978661680269907,4,6.643789733147672,15.830413711839864,1
2, Graduate, Yes,14.346139397261565,15.274125813221904,6,6.641182169740591,16.195056784687036,1
5, Graduate, Yes,15.623799493077952,16.48273883399067,16,5.993961427306569,17.538791462950133,0
0, Graduate, No,14.914123179965662,15.943742382861155,10,5.8916442118257715,16.648723960844016,0
5, Not Graduate, Yes,15.404745967162468,16.475770165160203,4,6.498282149476434,17.496861770846337,1
3, Not Graduate, Yes,15.250595321348806,16.08763654656639,16,6.7357800142423265,17.21336907180573,1
2, Graduate, Yes,15.363073279446223,16.530205368010318,8,6.684611727667927,17.133326366919263,1
2, Graduate, No,16.08763654656639,16.806230339945976,16,5.981414211254481,17.979070204759946,0
3, Not Graduate, No,14.403297778421795,15.555976908243359,2,6.0473721790462776,16.195056784687036,1
2, Graduate, No,14.557448378884015,15.702580358511794,20,6.364750756851911,16.600521861931007,1
4, Not Graduate, No,15.882373444019521,17.265498135541893,20,5.958424693029782,17.715461002401067,0
2, Graduate, Yes,15.226497775576945,16.41820031748273,4,6.741700694652055,17.233237274364523,1
4, Graduate, Yes,15.978833698567334,16.96824662306297,16,5.921578419643816,17.733515654950683,0
1, Graduate, Yes,15.009433329466965,15.830413711839864,12,6.47543271670409,16.72786127692704,1
2, Not Graduate, No,13.45883704259595,14.648420115681892,8,6.498282149476434,15.424948670398354,1
2, Not Graduate, Yes,15.803385043104912,17.1654146803266,10,6.684611727667927,17.615484081955163,1
3, Not Graduate, No,14.508658238524095,15.363073279446223,14,6.513230110912307,16.266515742283485,1
1, Not Graduate, Yes,15.656060350091908,16.98938905874274,10,6.739336627357174,17.565014657424058,1
0, Graduate, Yes,15.319588176962746,16.316946591670696,20,5.7430031878094825,17.259128687459263,0
2, Graduate, No,15.29711532616119,16.341239282272525,18,6.20050917404269,16.90199724044883,0
3, Graduate, No,16.001561947061912,17.010093731247036,10,6.652863029353347,17.840862266556567,1
5, Graduate, Yes,12.899222326086994,13.592368256649284,2,6.633318433280377,14.603968372873895,1
3, Graduate, Yes,15.341567078850604,16.204273438942487,12,6.75343791859778,17.259128687459263,1
3, Graduate, No,15.123843647884687,16.012735246411598,6,6.182084906716632,16.959662879739987,0
5, Not Graduate, Yes,15.53827733427679,16.489659276356317,10,6.126869184114185,17.50188690692275,0
4, Not Graduate, No,13.997832948091215,15.009433329466965,12,6.776506992372183,15.483217567201578,1
0, Graduate, No,15.29711532616119,16.195056784687036,14,6.139884552226255,17.062001588775953,0
1, Graduate, No,14.88022163978423,15.843658936835498,2,5.883322388488279,16.432906463791053,0
2, Not Graduate, Yes,13.592368256649284,14.557448378884015,6,6.588926477533519,15.46416937585933,1
0, Graduate, No,15.990262393084793,17.24626677423043,12,6.593044534142437,17.491811255187805,1
2, Not Graduate, No,15.573368647930426,16.73867219244687,18,6.278521424165844,17.243025280411334,0
3, Graduate, Yes,15.816990693309524,16.536806051605975,10,6.3080984415095305,17.797059644697747,0
0, Not Graduate, No,14.557448378884015,15.363073279446223,2,6.131226489483141,16.496532155171714,0
4, Not Graduate, No,16.097893045681612,17.172407715573055,6,6.658011045870748,17.9868161767546,1
4, Graduate, No,16.034714150714915,17.226658303482896,10,6.410174881966167,18.186223445380108,1
3, Graduate, No,14.557448378884015,15.856731016694035,6,6.556778356158042,16.468752592994022,1
0, Graduate, Yes,16.04552506565036,17.01418371633128,10,6.398594934535208,17.891351665599743,1
1, Graduate, No,14.88022163978423,16.204273438942487,20,6.100318952020064,16.87421767762801,0
5, Not Graduate, No,13.710151153416941,14.603968372873895,2,6.030685260261263,15.59046307836746,0
5, Not Graduate, Yes,15.38412668421143,16.612791953770035,14,5.968707559985366,17.00598694946304,0
5, Graduate, No,15.702580358511794,16.749367480991666,4,6.461468176353717,17.33300842499618,1
1, Not Graduate, No,15.943742382861155,17.21336907180573,16,6.1675164908883415,17.8879503018341,0
0, Not Graduate, Yes,16.077273760604726,16.94664751219259,8,6.246106765481563,17.91152041614437,0
3, Not Graduate, No,15.830413711839864,17.04235459216419,8,5.75890177387728,17.186248766505983,0
2, Graduate, Yes,14.946912992035967,16.185754392890075,4,5.988961416889864,16.5563506464056,1
5, Not Graduate, Yes,15.341567078850604,16.36495580701484,14,6.646390514847729,17.434503911423697,1
1, Graduate, Yes,13.122365377402328,14.403297778421795,8,6.777646593635117,14.508658238524095,1
1, Graduate, No,15.226497775576945,16.02378508137718,20,6.311734809152915,17.239773245130714,1
2, Graduate, No,15.226497775576945,16.36495580701484,16,5.84354441703136,17.431819346125096,0
2, Not Graduate, Yes,14.346139397261565,15.068273812173887,10,6.75110146893676,16.341239282272525,1
2, Not Graduate, No,16.097893045681612,16.94664751219259,10,6.670766320845874,17.782021767615884,1
0, Graduate, Yes,14.077875591662238,15.38412668421143,4,6.728628613084702,15.363073279446223,0
1, Graduate, Yes,15.520258832020865,16.308716093211594,4,5.860786223465865,17.494339701477234,0
2, Not Graduate, No,15.501909696719672,16.440179222591198,20,6.354370040797351,17.022313842084035,1
4, Not Graduate, Yes,15.274125813221904,16.249124001084017,2,6.329720905522696,17.077445910607096,1
5, Not Graduate, Yes,13.122365377402328,14.403297778421795,20,6.423246963533519,14.77102238760702,1
3, Graduate, No,13.304686600863562,13.997832948091215,2,6.6240652277998935,15.341567078850604,1
0, Graduate, Yes,15.747032114495013,16.648723960844016,20,6.396929655216146,17.88282646492174,1
0, Graduate, No,15.856731016694035,17.02635425145779,10,6.466144724237619,17.89980480116789,1
5, Not Graduate, Yes,14.690979711984754,15.967272877502799,8,5.736572297479192,16.077273760604726,0
2, Not Graduate, Yes,14.403297778421795,15.096444681204078,4,5.840641657373398,16.316946591670696,0
1, Not Graduate, Yes,15.919644834185693,17.293669011626754,18,6.723832440821209,17.91980546754119,1
1, Not Graduate, Yes,13.815511557963774,15.176487367510099,16,5.8888779583328805,15.520258832020865,0
3, Graduate, Yes,14.914123179965662,15.775605482856605,6,6.030685260261263,16.796129244469636,0
0, Graduate, No,15.555976908243359,16.660419999923214,8,5.958424693029782,17.168917310755116,0
5, Not Graduate, No,14.80876270134486,15.978833698567334,14,6.650279048587422,16.60667572712668,1
1, Graduate, No,14.648420115681892,15.702580358511794,2,5.8805329864007,16.475770165160203,0
3, Not Graduate, Yes,15.76142084987672,16.770420889081343,4,6.645090969505644,17.71140420178774,1
0, Graduate, Yes,15.955576839107596,16.811242881518265,16,6.668228248417403,17.67202087460381,1
4, Not Graduate, Yes,14.220976332738882,15.341567078850604,6,6.263398262591624,16.308716093211594,0
4, Not Graduate, Yes,16.04552506565036,17.418287340272755,20,6.695798917058491,17.9868161767546,1
5, Graduate, Yes,15.226497775576945,16.108045416114916,4,5.768320995793772,17.296750678069195,0
2, Graduate, Yes,13.910821646859095,15.039286283703994,10,6.056784013228625,15.671808704579888,0
4, Not Graduate, No,16.001561947061912,17.220035762941695,2,6.617402977974478,17.98217579726988,1
1, Not Graduate, Yes,15.687312888712007,16.722411672456456,10,6.583409222158765,17.60423536967236,1
1, Graduate, No,15.943742382861155,17.022313842084035,8,6.253828811575473,17.783913915732118,0
2, Not Graduate, Yes,13.304686600863562,13.910821646859095,8,6.786716950605081,14.603968372873895,1
4, Not Graduate, Yes,15.176487367510099,16.300417291085605,14,6.795705775173514,17.175885979828397,1
4, Graduate, No,15.90737474309945,16.759949589762293,6,5.929589143389895,17.719501411856445,0
5, Graduate, Yes,15.775605482856605,16.816230422780546,4,6.55250788703459,17.50188690692275,1
4, Graduate, No,14.508658238524095,15.830413711839864,14,6.754604099487962,16.308716093211594,1
0, Not Graduate, Yes,15.803385043104912,16.993564429978885,18,6.480044561926653,17.524192663884193,1
3, Graduate, No,15.363073279446223,16.195056784687036,8,6.269096283706261,17.365127973480334,0
0, Not Graduate, No,15.607270193858982,16.333207111220425,2,6.411818267709897,17.21001898503268,1
3, Not Graduate, Yes,15.978833698567334,17.11872756803093,18,6.12029741895095,17.931290417219653,0
2, Not Graduate, No,15.59046307836746,16.801192546169812,20,5.793013608384144,17.439851517607305,0
3, Graduate, Yes,15.931766193248746,16.937875526504495,2,6.478509642208569,17.585970022112107,1
5, Not Graduate, Yes,15.843658936835498,16.74403413530075,14,6.234410725718371,17.57438240720827,0
4, Not Graduate, No,14.648420115681892,15.520258832020865,6,5.840641657373398,16.300417291085605,0
2, Graduate, Yes,15.520258832020865,16.300417291085605,2,6.342121418721152,17.229953199271186,1
2, Graduate, Yes,16.02378508137718,16.855259764781927,20,6.450470422144176,17.682536218382186,1
3, Not Graduate, Yes,15.483217567201578,16.791040175221152,2,6.073044534100405,17.463568043599622,1
3, Not Graduate, Yes,13.304686600863562,14.403297778421795,4,6.738152494595957,15.150511887854474,1
0, Graduate, No,14.403297778421795,15.747032114495013,10,6.74993119378857,15.717618233614914,0
1, Not Graduate, Yes,16.066802461833923,17.233237274364523,12,6.066108090103747,17.817374285673743,0
3, Graduate, No,15.656060350091908,16.722411672456456,18,6.298949246855942,17.293669011626754,0
3, Graduate, Yes,15.363073279446223,16.395727463314174,12,6.089044875446846,17.154832571369333,0
2, Graduate, No,15.363073279446223,16.454567959008102,12,6.665683717782408,17.44781968704484,1
0, Not Graduate, No,15.226497775576945,16.489659276356317,12,6.091309882077698,17.21001898503268,0
1, Not Graduate, No,14.151983508870947,15.29711532616119,14,6.669498089857879,15.86963441986494,1
3, Graduate, No,15.424948670398354,16.600521861931007,8,6.3835066348840055,17.00598694946304,1
1, Not Graduate, Yes,15.039286283703994,15.789591722875162,8,6.60934924316738,17.085079535170806,1
4, Graduate, No,14.285514812209815,15.404745967162468,8,6.530877627725885,16.166885910365842,1
1, Graduate, No,15.444751293772967,16.440179222591198,14,5.860786223465865,17.018257041552996,0
5, Graduate, No,14.946912992035967,16.166885910365842,6,6.371611847231857,16.97675731236872,1
